ulid,flight_id,position,altitude,speed,datetime,meta,created_at,updated_at
01h0knztp1cqmrk6peyjxbetfc,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000FFCCD2F0AE325C40DC53A4CFF71D1DC0,55,15,2023-05-17 01:43:33,"{""lla"": {""lat"": -7.279265636830055, ""lng"": 112.79192753396566}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 20.4294422925711, ""coordinate"": {""x"": -236.53404616113417, ""y"": -376.0228664401539, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztp2qm6q9r3mgxgvj89a,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000D73F0D8FAF325C400D9A504CF71D1DC0,55,15,2023-05-17 01:43:34,"{""lla"": {""lat"": -7.27926367990453, ""lng"": 112.79196525854373}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 20.96705919500718, ""coordinate"": {""x"": -232.37303500798896, ""y"": -375.8052642683866, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztp71yew9cb5q2wdm2vf,01h0knzrc5xzfhp6mhdnkscchm,0x0000000001010000006EB5472DB0325C40AFE0FCC8F61D1DC0,55,15,2023-05-17 01:43:35,"{""lla"": {""lat"": -7.279261722979005, ""lng"": 112.79200298312176}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 21.504676097443262, ""coordinate"": {""x"": -228.21202385853908, ""y"": -375.58766209685024, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztp80gygswjmw52qzney,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000052B82CBB0325C405127A945F61D1DC0,55,15,2023-05-17 01:43:36,"{""lla"": {""lat"": -7.279259766053481, ""lng"": 112.7920407076998}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 22.042292999879347, ""coordinate"": {""x"": -224.05101270169865, ""y"": -375.3700599264686, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztpd8npry15scg9ks8qq,01h0knzrc5xzfhp6mhdnkscchm,0x0000000001010000009CA0BC69B1325C40F26D55C2F51D1DC0,55,15,2023-05-17 01:43:37,"{""lla"": {""lat"": -7.279257809127956, ""lng"": 112.79207843227783}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 22.579909902315425, ""coordinate"": {""x"": -219.89000155224875, ""y"": -375.152457758974, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztpdqe6jkssyy8g8d9ck,01h0knzrc5xzfhp6mhdnkscchm,0x0000000001010000003416F707B2325C4024B4013FF51D1DC0,55,15,2023-05-17 01:43:38,"{""lla"": {""lat"": -7.279255852202431, ""lng"": 112.79211615685588}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 23.117526804751503, ""coordinate"": {""x"": -215.72899039910357, ""y"": -374.9348555915948, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztpj7v0qe341hxjrk6xh,01h0knzrc5xzfhp6mhdnkscchm,0x0000000001010000000B8931A6B2325C40C6FAADBBF41D1DC0,55,15,2023-05-17 01:43:39,"{""lla"": {""lat"": -7.279253895276907, ""lng"": 112.79215388143392}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 23.65514370718759, ""coordinate"": {""x"": -211.5679792459584, ""y"": -374.71725342617873, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztpkpzw6tg0v2whae92n,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000A2FE6B44B3325C4067415A38F41D1DC0,55,15,2023-05-17 01:43:40,"{""lla"": {""lat"": -7.279251938351381, ""lng"": 112.79219160601195}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 24.19276060962367, ""coordinate"": {""x"": -207.4069680965085, ""y"": -374.4996512601853, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztpr96b7c90kwqgjndjp,01h0knzrc5xzfhp6mhdnkscchm,0x0000000001010000003A74A6E2B3325C40098806B5F31D1DC0,55,15,2023-05-17 01:43:41,"{""lla"": {""lat"": -7.279249981425856, ""lng"": 112.79222933059002}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 24.730377512059754, ""coordinate"": {""x"": -203.24595694336335, ""y"": -374.2820490939609, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztps5a50ncta0hvs14dp,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000D1E9E080B4325C403BCEB231F31D1DC0,55,15,2023-05-17 01:43:42,"{""lla"": {""lat"": -7.2792480245003315, ""lng"": 112.79226705516808}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 25.26799441449583, ""coordinate"": {""x"": -199.08494579021817, ""y"": -374.0644469312009, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztpysakc24tbjfkwkx5h,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000685F1B1FB5325C40DC145FAEF21D1DC0,55,15,2023-05-17 01:43:43,"{""lla"": {""lat"": -7.279246067574807, ""lng"": 112.7923047797461}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 25.805611316931916, ""coordinate"": {""x"": -194.9239346407683, ""y"": -373.8468447678634, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztpzzk0ewnd85p9khzec,01h0knzrc5xzfhp6mhdnkscchm,0x00000000010100000040D255BDB5325C407E5B0B2BF21D1DC0,55,15,2023-05-17 01:43:44,"{""lla"": {""lat"": -7.279244110649282, ""lng"": 112.79234250432415}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 26.343228219367997, ""coordinate"": {""x"": -190.76292348392784, ""y"": -373.62924260556525, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztq441tx8xwvmcjy4ffs,01h0knzrc5xzfhp6mhdnkscchm,0x0000000001010000006EBDCAF9B6325C4051E86324F11D1DC0,55,15,2023-05-17 01:43:46,"{""lla"": {""lat"": -7.279240196798232, ""lng"": 112.79241795348024}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 27.41846202424016, ""coordinate"": {""x"": -182.4409011813328, ""y"": -373.1940382852416, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztq4hd42zbd2jh3ne88q,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000D747905BB6325C4020A2B7A7F11D1DC0,55,15,2023-05-17 01:43:45,"{""lla"": {""lat"": -7.279242153723757, ""lng"": 112.7923802289022}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 26.88084512180408, ""coordinate"": {""x"": -186.60191233447796, ""y"": -373.4116404452302, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztq91k0c623xrwqj5mk6,01h0knzrc5xzfhp6mhdnkscchm,0x00000000010100000005330598B7325C40F32E10A1F01D1DC0,55,15,2023-05-17 01:43:47,"{""lla"": {""lat"": -7.279238239872707, ""lng"": 112.79245567805827}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 27.95607892667624, ""coordinate"": {""x"": -178.2798900281876, ""y"": -372.9764361265233, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztqab5w17xz6zaq791hs,01h0knzrc5xzfhp6mhdnkscchm,0x0000000001010000009DA83F36B8325C409575BC1DF01D1DC0,55,15,2023-05-17 01:43:48,"{""lla"": {""lat"": -7.279236282947182, ""lng"": 112.79249340263632}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 28.49369582911233, ""coordinate"": {""x"": -174.11887887873772, ""y"": -372.75883396792045, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztqf8qc00yg7j8wm4tgm,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000741B7AD4B8325C4037BC689AEF1D1DC0,55,15,2023-05-17 01:43:49,"{""lla"": {""lat"": -7.279234326021657, ""lng"": 112.79253112721436}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 29.031312731548404, ""coordinate"": {""x"": -169.9578677237449, ""y"": -372.5412318105878, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztqgpsw87d9qn0v3p2a8,01h0knzrc5xzfhp6mhdnkscchm,0x0000000001010000000B91B472B9325C4068021517EF1D1DC0,55,15,2023-05-17 01:43:50,"{""lla"": {""lat"": -7.279232369096133, ""lng"": 112.7925688517924}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 29.568929633984485, ""coordinate"": {""x"": -165.79685657244738, ""y"": -372.3236296533707, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztqndrg1q22d077fhwyd,01h0knzrc5xzfhp6mhdnkscchm,0x0000000001010000003A7C29AFBA325C40AC8F6D10EE1D1DC0,55,15,2023-05-17 01:43:52,"{""lla"": {""lat"": -7.279228455245083, ""lng"": 112.7926443009485}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 30.644163438856648, ""coordinate"": {""x"": -157.47483426985232, ""y"": -371.8884253449413, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztqnfeh4mvbe1r065ec3,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000A306EF10BA325C400A49C193EE1D1DC0,55,15,2023-05-17 01:43:51,"{""lla"": {""lat"": -7.279230412170608, ""lng"": 112.79260657637046}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 30.10654653642057, ""coordinate"": {""x"": -161.6358454193022, ""y"": -372.1060274998489, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztqv47aqy0dq5yhygnnm,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000D1F1634DBB325C404ED6198DED1D1DC0,55,15,2023-05-17 01:43:53,"{""lla"": {""lat"": -7.279226498319558, ""lng"": 112.79268202552656}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 31.18178034129273, ""coordinate"": {""x"": -153.31382311670717, ""y"": -371.6708231929207, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztqv4a4cp5k4kxhstwb9,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000A9649EEBBB325C407F1CC609ED1D1DC0,55,15,2023-05-17 01:43:54,"{""lla"": {""lat"": -7.279224541394033, ""lng"": 112.7927197501046}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 31.719397243728817, ""coordinate"": {""x"": -149.152811963562, ""y"": -371.4532210402072, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztr1bs4ankzpyfprq8ks,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000D74F1328BD325C40C3A91E03EC1D1DC0,55,15,2023-05-17 01:43:56,"{""lla"": {""lat"": -7.279220627542983, ""lng"": 112.79279519926068}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 32.794631048600976, ""coordinate"": {""x"": -140.83078966096693, ""y"": -371.01801673743626, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztr1wy1vbk5vwy17bsqd,01h0knzrc5xzfhp6mhdnkscchm,0x00000000010100000040DAD889BC325C4021637286EC1D1DC0,55,15,2023-05-17 01:43:55,"{""lla"": {""lat"": -7.279222584468508, ""lng"": 112.79275747468265}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 32.25701414616489, ""coordinate"": {""x"": -144.99180081226447, ""y"": -371.23561888714727, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztr7ja73gamzwqdrxc4x,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000063B8864BE325C40963677FCEA1D1DC0,55,15,2023-05-17 01:43:58,"{""lla"": {""lat"": -7.279216713691934, ""lng"": 112.79287064841677}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 33.86986485347314, ""coordinate"": {""x"": -132.50876735652423, ""y"": -370.58281243997726, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztr7x8ydyvqcjzcrrzb2,01h0knzrc5xzfhp6mhdnkscchm,0x0000000001010000006EC54DC6BD325C4065F0CA7FEB1D1DC0,55,15,2023-05-17 01:43:57,"{""lla"": {""lat"": -7.279218670617459, ""lng"": 112.79283292383872}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 33.33224795103706, ""coordinate"": {""x"": -136.66977850782175, ""y"": -370.8004145865704, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztrdvwtfhdf0k8bxb0t7,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000DDADC202BF325C40387D2379EA1D1DC0,55,15,2023-05-17 01:43:59,"{""lla"": {""lat"": -7.279214756766409, ""lng"": 112.79290837299482}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 34.40748175590922, ""coordinate"": {""x"": -128.3477562015314, ""y"": -370.36521029142096, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztrena8r490zd60n6ref,01h0knzrc5xzfhp6mhdnkscchm,0x0000000001010000007423FDA0BF325C40DAC3CFF5E91D1DC0,55,15,2023-05-17 01:44:00,"{""lla"": {""lat"": -7.2792127998408835, ""lng"": 112.79294609757284}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 34.9450986583453, ""coordinate"": {""x"": -124.1867450502339, ""y"": -370.1476081447123, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztrkm2e3d0re9he24wak,01h0knzrc5xzfhp6mhdnkscchm,0x0000000001010000000C99373FC0325C407B0A7C72E91D1DC0,55,15,2023-05-17 01:44:01,"{""lla"": {""lat"": -7.279210842915359, ""lng"": 112.7929838221509}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 35.482715560781386, ""coordinate"": {""x"": -120.02573389893637, ""y"": -369.93000599985135, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztrkvb6rya84kz7c0fge,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000A30E72DDC0325C40AD5028EFE81D1DC0,55,15,2023-05-17 01:44:02,"{""lla"": {""lat"": -7.279208885989834, ""lng"": 112.79302154672894}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 36.020332463217464, ""coordinate"": {""x"": -115.8647227457912, ""y"": -369.7124038545285, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztrs9ggtzwscs11rptn7,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000D1F9E619C2325C40F0DD80E8E71D1DC0,55,15,2023-05-17 01:44:04,"{""lla"": {""lat"": -7.279204972138785, ""lng"": 112.79309699588502}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 37.09556626808963, ""coordinate"": {""x"": -107.54270044319615, ""y"": -369.2771995689637, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztrsbkpdfkgvd52gpc5x,01h0knzrc5xzfhp6mhdnkscchm,0x0000000001010000003A84AC7BC1325C404E97D46BE81D1DC0,55,15,2023-05-17 01:44:03,"{""lla"": {""lat"": -7.279206929064309, ""lng"": 112.793059271307}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 36.55794936565355, ""coordinate"": {""x"": -111.70371159449368, ""y"": -369.4948017103603, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztry41snm4079704ppvn,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000A96C21B8C2325C4092242D65E71D1DC0,55,15,2023-05-17 01:44:05,"{""lla"": {""lat"": -7.27920301521326, ""lng"": 112.79313472046309}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 37.63318317052571, ""coordinate"": {""x"": -103.38168929005096, ""y"": -369.0595974261813, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztry9z999x604tbp6q9t,01h0knzrc5xzfhp6mhdnkscchm,0x00000000010100000040E25B56C3325C40C36AD9E1E61D1DC0,55,15,2023-05-17 01:44:06,"{""lla"": {""lat"": -7.279201058287735, ""lng"": 112.79317244504112}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 38.17080007296179, ""coordinate"": {""x"": -99.2206781369058, ""y"": -368.8419952852466, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knzts4917wjcbvfymjende,01h0knzrc5xzfhp6mhdnkscchm,0x0000000001010000006ECDD092C4325C4007F831DBE51D1DC0,55,15,2023-05-17 01:44:08,"{""lla"": {""lat"": -7.279197144436685, ""lng"": 112.7932478941972}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 39.24603387783395, ""coordinate"": {""x"": -90.8986558324631, ""y"": -368.4067910061486, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knzts4qhx5y7q7m2aghz7z,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000D75796F4C3325C4065B1855EE61D1DC0,55,15,2023-05-17 01:44:07,"{""lla"": {""lat"": -7.2791991013622095, ""lng"": 112.79321016961916}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 38.708416975397874, ""coordinate"": {""x"": -95.05966698745593, ""y"": -368.6243931456976, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztsa0rpksy0a17vgm4t4,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000DDB545CFC5325C40DA848AD4E41D1DC0,55,15,2023-05-17 01:44:10,"{""lla"": {""lat"": -7.279193230585635, ""lng"": 112.7933233433533}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 40.32126768270612, ""coordinate"": {""x"": -82.57663352802041, ""y"": -367.971586730053, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztsaws7v318qwmw6a2m2,01h0knzrc5xzfhp6mhdnkscchm,0x00000000010100000006430B31C5325C40A93EDE57E51D1DC0,55,15,2023-05-17 01:44:09,"{""lla"": {""lat"": -7.27919518751116, ""lng"": 112.79328561877524}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 39.78365078027004, ""coordinate"": {""x"": -86.73764468116558, ""y"": -368.1891888663686, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztsg77m4vvfg24ztggvn,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000742B806DC6325C407CCB3651E41D1DC0,55,15,2023-05-17 01:44:11,"{""lla"": {""lat"": -7.2791912736601105, ""lng"": 112.79336106793134}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 40.8588845851422, ""coordinate"": {""x"": -78.41562237672288, ""y"": -367.7539845939684, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztsgzs0dgj8hpps7gh5r,01h0knzrc5xzfhp6mhdnkscchm,0x0000000001010000000CA1BA0BC7325C401E12E3CDE31D1DC0,55,15,2023-05-17 01:44:12,"{""lla"": {""lat"": -7.279189316734586, ""lng"": 112.79339879250938}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 41.39650148757828, ""coordinate"": {""x"": -74.25461122542536, ""y"": -367.5363824583456, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztsp6wbkpdgmbabcbvp1,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000A316F5A9C7325C40C0588F4AE31D1DC0,55,15,2023-05-17 01:44:13,"{""lla"": {""lat"": -7.27918735980906, ""lng"": 112.79343651708744}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 41.93411839001436, ""coordinate"": {""x"": -70.09360007043254, ""y"": -367.318780324455, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztspfckx293qbdrrwtyk,01h0knzrc5xzfhp6mhdnkscchm,0x0000000001010000003A8C2F48C8325C40F19E3BC7E21D1DC0,55,15,2023-05-17 01:44:14,"{""lla"": {""lat"": -7.279185402883535, ""lng"": 112.79347424166546}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 42.47173529245045, ""coordinate"": {""x"": -65.93258892098267, ""y"": -367.1011781910263, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztswhyy0vjwmnp642eqg,01h0knzrc5xzfhp6mhdnkscchm,0x00000000010100000012FF69E6C8325C4093E5E743E21D1DC0,55,15,2023-05-17 01:44:15,"{""lla"": {""lat"": -7.279183445958011, ""lng"": 112.79351196624351}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 43.009352194886525, ""coordinate"": {""x"": -61.77157776783749, ""y"": -366.88357605782863, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztswjz5aj3bgjfm7tn5x,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000A974A484C9325C40352C94C0E11D1DC0,55,15,2023-05-17 01:44:16,"{""lla"": {""lat"": -7.279181489032486, ""lng"": 112.79354969082156}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 43.54696909732261, ""coordinate"": {""x"": -57.61056661653996, ""y"": -366.66597392659406, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztt2664qmbnq0562h7vh,01h0knzrc5xzfhp6mhdnkscchm,0x00000000010100000040EADE22CA325C40D772403DE11D1DC0,55,15,2023-05-17 01:44:17,"{""lla"": {""lat"": -7.279179532106961, ""lng"": 112.7935874153996}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 44.084585999758694, ""coordinate"": {""x"": -53.449555463394795, ""y"": -366.4483717965142, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztt34sjmdt49k1swgnmt,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000D75F19C1CA325C4008B9ECB9E01D1DC0,55,15,2023-05-17 01:44:18,"{""lla"": {""lat"": -7.2791775751814365, ""lng"": 112.79362513997764}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 44.62220290219477, ""coordinate"": {""x"": -49.288544312097265, ""y"": -366.23076966747374, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztt8bes4zagg02tkbg9g,01h0knzrc5xzfhp6mhdnkscchm,0x00000000010100000046488EFDCB325C404C4645B3DF1D1DC0,55,15,2023-05-17 01:44:20,"{""lla"": {""lat"": -7.279173661330386, ""lng"": 112.79370058913372}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 45.697436707066935, ""coordinate"": {""x"": -40.96652200765457, ""y"": -365.79556541031656, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knztt8m611cwendzncr9v1,01h0knzrc5xzfhp6mhdnkscchm,0x0000000001010000006FD5535FCB325C40AAFF9836E01D1DC0,55,15,2023-05-17 01:44:19,"{""lla"": {""lat"": -7.279175618255912, ""lng"": 112.79366286455569}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 45.15981980463085, ""coordinate"": {""x"": -45.1275331589521, ""y"": -366.01316753877967, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knzttd0r83awxr3y85esrg,01h0knzrc5xzfhp6mhdnkscchm,0x0000000001010000007533033ACD325C401FD39DACDE1D1DC0,55,15,2023-05-17 01:44:22,"{""lla"": {""lat"": -7.279169747479337, ""lng"": 112.79377603828982}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 46.7726705119391, ""coordinate"": {""x"": -32.644499701364225, ""y"": -365.3603611578939, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knzttdwrnkcs1c5jvs57yj,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000DDBDC89BCC325C40ED8CF12FDF1D1DC0,55,15,2023-05-17 01:44:21,"{""lla"": {""lat"": -7.279171704404861, ""lng"": 112.79373831371176}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 46.23505360950301, ""coordinate"": {""x"": -36.805510856357046, ""y"": -365.5779632840475, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knzttjv08qn35en3rabp0g,01h0knzrc5xzfhp6mhdnkscchm,0x0000000001010000000CA93DD8CD325C40C1194A29DE1D1DC0,55,15,2023-05-17 01:44:23,"{""lla"": {""lat"": -7.279167790553812, ""lng"": 112.79381376286788}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 47.31028741437518, ""coordinate"": {""x"": -28.483488550066703, ""y"": -365.1427590319713, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
01h0knzttjv75ye1d9m68e0tgv,01h0knzrc5xzfhp6mhdnkscchm,0x000000000101000000A31E7876CE325C406260F6A5DD1D1DC0,55,15,2023-05-17 01:44:24,"{""lla"": {""lat"": -7.279165833628287, ""lng"": 112.7938514874459}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 47.84790431681126, ""coordinate"": {""x"": -24.32247739692153, ""y"": -364.9251569096285, ""z"": 55}}",2023-05-17 01:42:57,2023-05-17 01:42:57
